molecule_id,generation_mode,source,isomeric_SMILES,canonical_SMILES,parent_id,experimental_status,created_at,summary_file,reinvent_Score
REV-SCAFFOLD_HOPPING-19358,reinvent_scaffold_hopping,reinvent4_staged_learning,CO[C@H]1CO[C@@H](C)C[C@H]1OC,CO[C@H]1CO[C@@H](C)C[C@H]1OC,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0011588
REV-SCAFFOLD_HOPPING-19359,reinvent_scaffold_hopping,reinvent4_staged_learning,CCOCCCNC(=S)Nc1ccc(CN2CCCCC2)cc1,CCOCCCNC(=S)Nc1ccc(CN2CCCCC2)cc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6064113
REV-SCAFFOLD_HOPPING-19360,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1cncc(-c2ccccc2C=O)c1,COc1cncc(-c2ccccc2C=O)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0415437
REV-SCAFFOLD_HOPPING-19361,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(N[C@H]1CC(CN2CCOCC2)C[C@H]1O)C1CC1,O=C(N[C@H]1CC(CN2CCOCC2)C[C@H]1O)C1CC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5694257
REV-SCAFFOLD_HOPPING-19362,reinvent_scaffold_hopping,reinvent4_staged_learning,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CCC2C3=CC[C@@]4(Cl)[C@H](c5ccc(=O)oc5)CC[C@]4(O)C3=CC[C@@]21C,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CCC2C3=CC[C@@]4(Cl)[C@H](c5ccc(=O)oc5)CC[C@]4(O)C3=CC[C@@]21C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5683227
REV-SCAFFOLD_HOPPING-19363,reinvent_scaffold_hopping,reinvent4_staged_learning,NC(N)=Nc1nc(N2CCOCC2)nc(N2CCOC2=O)n1,NC(N)=Nc1nc(N2CCOCC2)nc(N2CCOC2=O)n1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.70122
REV-SCAFFOLD_HOPPING-19364,reinvent_scaffold_hopping,reinvent4_staged_learning,CCNC(C1CCOC2(CCCOC2)C1)C(OC)OC,CCNC(C1CCOC2(CCCOC2)C1)C(OC)OC,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.1893371
REV-SCAFFOLD_HOPPING-19365,reinvent_scaffold_hopping,reinvent4_staged_learning,CC(=O)C(C)(C)N=NNc1ccc(C)cc1,CC(=O)C(C)(C)N=NNc1ccc(C)cc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0
REV-SCAFFOLD_HOPPING-19366,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1cccnc1CNC(=O)c1cnn(CC(=O)O)c1,Cc1cccnc1CNC(=O)c1cnn(CC(=O)O)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6592182
REV-SCAFFOLD_HOPPING-19367,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1c(Cl)cc(/C=C2\N=C(c3ccc4c(c3)OCO4)OC2=O)c(OC)c1OC,COc1c(Cl)cc(/C=C2\N=C(c3ccc4c(c3)OCO4)OC2=O)c(OC)c1OC,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5929415
REV-SCAFFOLD_HOPPING-19368,reinvent_scaffold_hopping,reinvent4_staged_learning,N#Cc1nccc(C2CCNCC2)n1,N#Cc1nccc(C2CCNCC2)n1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6997436
REV-SCAFFOLD_HOPPING-19369,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C1CCC(c2ccc(OCCCOc3ccc(C(=O)c4ccc(N(O)O)cc4)cc3)cc2)C(=O)N1,O=C1CCC(c2ccc(OCCCOc3ccc(C(=O)c4ccc(N(O)O)cc4)cc3)cc2)C(=O)N1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2161097
REV-SCAFFOLD_HOPPING-19370,reinvent_scaffold_hopping,reinvent4_staged_learning,C=CCc1cc(Cl)ccc1Nc1nc(NCc2ccccn2)c2ccccc2n1,C=CCc1cc(Cl)ccc1Nc1nc(NCc2ccccn2)c2ccccc2n1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6142033
REV-SCAFFOLD_HOPPING-19371,reinvent_scaffold_hopping,reinvent4_staged_learning,CN1C(=O)C(N=Cc2cn3ccccc3nc2=O)c2cc([N+](=O)[O-])ccc21,CN1C(=O)C(N=Cc2cn3ccccc3nc2=O)c2cc([N+](=O)[O-])ccc21,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0156841
REV-SCAFFOLD_HOPPING-19372,reinvent_scaffold_hopping,reinvent4_staged_learning,CC[C@@H](C(=O)NCC(C)C)N(Cc1c(Cl)cccc1Cl)C(=O)CN(c1cccc(C)c1)S(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,CC[C@@H](C(=O)NCC(C)C)N(Cc1c(Cl)cccc1Cl)C(=O)CN(c1cccc(C)c1)S(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0186139
REV-SCAFFOLD_HOPPING-19373,reinvent_scaffold_hopping,reinvent4_staged_learning,CC1CCC(NC(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)CC1,CC1CCC(NC(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)CC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2127653
REV-SCAFFOLD_HOPPING-19374,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1cccc(C(O)Cn2cnc3nccnc32)c1,COc1cccc(C(O)Cn2cnc3nccnc32)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2116985
REV-SCAFFOLD_HOPPING-19375,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(NC1CCCCC1)C1CCN(c2ccnc3ccccc23)CC1,O=C(NC1CCCCC1)C1CCN(c2ccnc3ccccc23)CC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6202037
REV-SCAFFOLD_HOPPING-19376,reinvent_scaffold_hopping,reinvent4_staged_learning,CCOC(=O)c1ccc(N[C@H]2CCCCNC2=O)nc1,CCOC(=O)c1ccc(N[C@H]2CCCCNC2=O)nc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6847077
REV-SCAFFOLD_HOPPING-19377,reinvent_scaffold_hopping,reinvent4_staged_learning,CN(C)C(=O)[C@@H]1[C@H]2CN(C(=O)c3cc4ccccc4s3)C[C@]21CO,CN(C)C(=O)[C@@H]1[C@H]2CN(C(=O)c3cc4ccccc4s3)C[C@]21CO,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6033924
REV-SCAFFOLD_HOPPING-19378,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1c(C[C@@H](NC(=O)C2COc3ccccc3O2)C(=O)O)c2ccc(C)cc2oc1=O,COc1c(C[C@@H](NC(=O)C2COc3ccccc3O2)C(=O)O)c2ccc(C)cc2oc1=O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5912535
REV-SCAFFOLD_HOPPING-19379,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1cc(C)c2c(c1)[C@]1(C)Oc3cc(OC)c(OC)cc3C[C@@H]2O1,COc1cc(C)c2c(c1)[C@]1(C)Oc3cc(OC)c(OC)cc3C[C@@H]2O1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0400537
REV-SCAFFOLD_HOPPING-19380,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1cc(F)ccc1NS(=O)(=O)C(C)C#N,Cc1cc(F)ccc1NS(=O)(=O)C(C)C#N,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2353307
REV-SCAFFOLD_HOPPING-19381,reinvent_scaffold_hopping,reinvent4_staged_learning,CC(C#N)NC(=O)c1ccc(N(Cc2ccc(-c3ccc(F)cc3)cc2)S(=O)(=O)N(C)C)cc1,CC(C#N)NC(=O)c1ccc(N(Cc2ccc(-c3ccc(F)cc3)cc2)S(=O)(=O)N(C)C)cc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2504654
REV-SCAFFOLD_HOPPING-19382,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1ccc(NC(=O)NCc2nnc(-c3ccc(C)cc3)n2C)cc1C,COc1ccc(NC(=O)NCc2nnc(-c3ccc(C)cc3)n2C)cc1C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6107545
REV-SCAFFOLD_HOPPING-19383,reinvent_scaffold_hopping,reinvent4_staged_learning,CC(C)(CCCCl)CNCc1ccc(O)cc1,CC(C)(CCCCl)CNCc1ccc(O)cc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0
REV-SCAFFOLD_HOPPING-19384,reinvent_scaffold_hopping,reinvent4_staged_learning,OC1N=CC=NC1NCCc1c(Cl)cccc1Cl,OC1N=CC=NC1NCCc1c(Cl)cccc1Cl,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2141578
REV-SCAFFOLD_HOPPING-19385,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1)N1CCc2ccccc21,O=C(c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1)N1CCc2ccccc21,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6075754
REV-SCAFFOLD_HOPPING-19386,reinvent_scaffold_hopping,reinvent4_staged_learning,CCOc1ccccc1C=C(C#N)C(=O)Nc1cccc([N+](=O)[O-])c1,CCOc1ccccc1C=C(C#N)C(=O)Nc1cccc([N+](=O)[O-])c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6843495
REV-SCAFFOLD_HOPPING-19387,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1ccc(CCNC(=O)CC(C)CCN)c(C)c1,Cc1ccc(CCNC(=O)CC(C)CCN)c(C)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2135825
REV-SCAFFOLD_HOPPING-19388,reinvent_scaffold_hopping,reinvent4_staged_learning,CCN1C(=O)CC=C(C(=O)O)C1C,CCN1C(=O)CC=C(C(=O)O)C1C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0155041
REV-SCAFFOLD_HOPPING-19389,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1cc(C)nc(N(Cc2ccccc2)C(=O)C(C)Sc2ccccc2Cl)n1,COc1cc(C)nc(N(Cc2ccccc2)C(=O)C(C)Sc2ccccc2Cl)n1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0148953
REV-SCAFFOLD_HOPPING-19390,reinvent_scaffold_hopping,reinvent4_staged_learning,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CCCN1)C(=O)O,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CCCN1)C(=O)O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0184856
REV-SCAFFOLD_HOPPING-19391,reinvent_scaffold_hopping,reinvent4_staged_learning,CCNC(=NCC1CCCO1)NC1CCN(S(=O)(=O)CC)CC1,CCNC(=NCC1CCCO1)NC1CCN(S(=O)(=O)CC)CC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2044708
REV-SCAFFOLD_HOPPING-19392,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C1C(=O)N(C2CCN(C(=O)OC(F)F)CC2)c2ccc(Br)cc21,O=C1C(=O)N(C2CCN(C(=O)OC(F)F)CC2)c2ccc(Br)cc21,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6971104
REV-SCAFFOLD_HOPPING-19393,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1ccc2c(N3CCN(C4CC4)CC3)cc(C)nc2c1,COc1ccc2c(N3CCN(C4CC4)CC3)cc(C)nc2c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0413311
REV-SCAFFOLD_HOPPING-19394,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1cccc(CNC2CCC(C(N)=O)CC2)c1OC,COc1cccc(CNC2CCC(C(N)=O)CC2)c1OC,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5994929
REV-SCAFFOLD_HOPPING-19395,reinvent_scaffold_hopping,reinvent4_staged_learning,CNC(C1CC1)C1CN(C(=O)OC(C)(C)C)CCN1,CNC(C1CC1)C1CN(C(=O)OC(C)(C)C)CCN1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2171742
REV-SCAFFOLD_HOPPING-19396,reinvent_scaffold_hopping,reinvent4_staged_learning,CCOC(=O)c1sc(NCCSC)nc1C,CCOC(=O)c1sc(NCCSC)nc1C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.669451
REV-SCAFFOLD_HOPPING-19397,reinvent_scaffold_hopping,reinvent4_staged_learning,CN(C)C1=CC2C(=O)N(Cc3ccccc3)C(=O)C2=C(N=NCC(=O)c2cc(F)c(F)c(F)c2)C1,CN(C)C1=CC2C(=O)N(Cc3ccccc3)C(=O)C2=C(N=NCC(=O)c2cc(F)c(F)c(F)c2)C1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0147479
REV-SCAFFOLD_HOPPING-19398,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1cc2c(=O)nc(S[C@H](C)C(=O)Nc3ccc([N+](=O)[O-])cc3Cl)n(C)c2s1,Cc1cc2c(=O)nc(S[C@H](C)C(=O)Nc3ccc([N+](=O)[O-])cc3Cl)n(C)c2s1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6265669
REV-SCAFFOLD_HOPPING-19399,reinvent_scaffold_hopping,reinvent4_staged_learning,CS(=O)(=O)c1ccc2c(c1)CCC[C@@H]2O,CS(=O)(=O)c1ccc2c(c1)CCC[C@@H]2O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6115636
REV-SCAFFOLD_HOPPING-19400,reinvent_scaffold_hopping,reinvent4_staged_learning,CC(=O)N1C(=O)S/C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)C1=O,CC(=O)N1C(=O)S/C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)C1=O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.04145
REV-SCAFFOLD_HOPPING-19401,reinvent_scaffold_hopping,reinvent4_staged_learning,C[C@@H](O)CNC(=O)N1CC(C(C)(C)C)CCC1c1ccccc1,C[C@@H](O)CNC(=O)N1CC(C(C)(C)C)CCC1c1ccccc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5957754
REV-SCAFFOLD_HOPPING-19402,reinvent_scaffold_hopping,reinvent4_staged_learning,CCCC1CNCCN1Cc1ccc(Cl)c(F)c1,CCCC1CNCCN1Cc1ccc(Cl)c(F)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2124996
REV-SCAFFOLD_HOPPING-19403,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1cc(Br)ccc1N=Cc1c(C)cccc1O,COc1cc(Br)ccc1N=Cc1c(C)cccc1O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6362327
REV-SCAFFOLD_HOPPING-19404,reinvent_scaffold_hopping,reinvent4_staged_learning,CCCCCCCCCO[C@H]1O[C@@H](COCCCCCCC)[C@H](O)[C@@H](O)[C@@H]1O,CCCCCCCCCO[C@H]1O[C@@H](COCCCCCCC)[C@H](O)[C@@H](O)[C@@H]1O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0
REV-SCAFFOLD_HOPPING-19405,reinvent_scaffold_hopping,reinvent4_staged_learning,CCCCCCC(C)OC(=O)c1cccc(N=Cc2c3cc(N)ccc3cc3c2ccc2ccccc23)c1,CCCCCCC(C)OC(=O)c1cccc(N=Cc2c3cc(N)ccc3cc3c2ccc2ccccc23)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2272838
REV-SCAFFOLD_HOPPING-19406,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(NC1CC(O)CN(c2nc(-c3ccccc3)cc(=O)n2CCc2ccccc2)C1)c1ccc(Cl)c(Cl)c1,O=C(NC1CC(O)CN(c2nc(-c3ccccc3)cc(=O)n2CCc2ccccc2)C1)c1ccc(Cl)c(Cl)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0063662
REV-SCAFFOLD_HOPPING-19407,reinvent_scaffold_hopping,reinvent4_staged_learning,CN(C(=O)c1ccc(I)nc1)C1CCNCC1,CN(C(=O)c1ccc(I)nc1)C1CCNCC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6175533
REV-SCAFFOLD_HOPPING-19408,reinvent_scaffold_hopping,reinvent4_staged_learning,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC(=O)OCc1c(Cl)cccc1Cl,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC(=O)OCc1c(Cl)cccc1Cl,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.621269
REV-SCAFFOLD_HOPPING-19409,reinvent_scaffold_hopping,reinvent4_staged_learning,CN(Cc1ccc(Nc2ncnc(Nc3cnn(C)c3)c2Br)cc1)C(=O)OC(C)(C)C,CN(Cc1ccc(Nc2ncnc(Nc3cnn(C)c3)c2Br)cc1)C(=O)OC(C)(C)C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.7354091
REV-SCAFFOLD_HOPPING-19410,reinvent_scaffold_hopping,reinvent4_staged_learning,C=Cc1ccc2ncc(C(F)(F)C(C#N)C(=O)OCC)cc2c1,C=Cc1ccc2ncc(C(F)(F)C(C#N)C(=O)OCC)cc2c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2391587
REV-SCAFFOLD_HOPPING-19411,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1ccc(Cl)cc1S(=O)(=O)C(=O)CC1=NC(=Cc2cccnc2)C(=O)N1C,COc1ccc(Cl)cc1S(=O)(=O)C(=O)CC1=NC(=Cc2cccnc2)C(=O)N1C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0426589
REV-SCAFFOLD_HOPPING-19412,reinvent_scaffold_hopping,reinvent4_staged_learning,CCC(CCN)c1ccc(OC)c(C)c1O,CCC(CCN)c1ccc(OC)c(C)c1O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2234771
REV-SCAFFOLD_HOPPING-19413,reinvent_scaffold_hopping,reinvent4_staged_learning,NCc1cn(CCS(N)(=O)=O)c2ccccc12,NCc1cn(CCS(N)(=O)=O)c2ccccc12,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.661261
REV-SCAFFOLD_HOPPING-19414,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1ccc(-c2nnc(CC(F)(F)F)o2)cc1S(=O)(=O)N(C)c1ccc(Cl)cc1,COc1ccc(-c2nnc(CC(F)(F)F)o2)cc1S(=O)(=O)N(C)c1ccc(Cl)cc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0418872
REV-SCAFFOLD_HOPPING-19415,reinvent_scaffold_hopping,reinvent4_staged_learning,[C-]#[N+]CCOP(O[C@@]1(C)[C@@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H](F)[C@@H]1OCc1ccccc1)N(C(C)C)C(C)C,[C-]#[N+]CCOP(O[C@@]1(C)[C@@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H](F)[C@@H]1OCc1ccccc1)N(C(C)C)C(C)C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0179189
REV-SCAFFOLD_HOPPING-19416,reinvent_scaffold_hopping,reinvent4_staged_learning,CCCCCCCCC(=O)CC(=O)C(C)(C)CC,CCCCCCCCC(=O)CC(=O)C(C)(C)CC,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.038522
REV-SCAFFOLD_HOPPING-19417,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1cccc(C)c1OCC(=O)N(Cc1ccc(N2CCCS2(=O)=O)cc1)Cc1cc(Cl)cc(Cl)c1Cl,Cc1cccc(C)c1OCC(=O)N(Cc1ccc(N2CCCS2(=O)=O)cc1)Cc1cc(Cl)cc(Cl)c1Cl,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0012493
REV-SCAFFOLD_HOPPING-19418,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1ccc(NC(=O)c2cc(Cl)nc(C3CCCC3)n2)cc1Cl,COc1ccc(NC(=O)c2cc(Cl)nc(C3CCCC3)n2)cc1Cl,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5936483
REV-SCAFFOLD_HOPPING-19419,reinvent_scaffold_hopping,reinvent4_staged_learning,CS(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(-c3cccnc3)cc2)c1,CS(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(-c3cccnc3)cc2)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.617745
REV-SCAFFOLD_HOPPING-19420,reinvent_scaffold_hopping,reinvent4_staged_learning,C=CC[C@H]1C(C(=O)OC)=C[C@H]2[C@@H]1CC[C@@]2(CO)OC(C)=O,C=CC[C@H]1C(C(=O)OC)=C[C@H]2[C@@H]1CC[C@@]2(CO)OC(C)=O,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.626786
REV-SCAFFOLD_HOPPING-19421,reinvent_scaffold_hopping,reinvent4_staged_learning,CCOC(=O)CCN1C(=O)COc2nc(OCC(F)(F)C(F)(F)F)nc(N(CC)CC)c21,CCOC(=O)CCN1C(=O)COc2nc(OCC(F)(F)C(F)(F)F)nc(N(CC)CC)c21,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.604016
REV-SCAFFOLD_HOPPING-19422,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(CC1CC2C=CC1C2)Nc1c(Cl)cccc1Cl,O=C(CC1CC2C=CC1C2)Nc1c(Cl)cccc1Cl,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.2196261
REV-SCAFFOLD_HOPPING-19423,reinvent_scaffold_hopping,reinvent4_staged_learning,CCn1nnnc1-c1nonc1NC(N)=S,CCn1nnnc1-c1nonc1NC(N)=S,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6440686
REV-SCAFFOLD_HOPPING-19424,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(Nc1nnc(S(=O)(=O)Cl)s1)c1cccs1,O=C(Nc1nnc(S(=O)(=O)Cl)s1)c1cccs1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.64604
REV-SCAFFOLD_HOPPING-19425,reinvent_scaffold_hopping,reinvent4_staged_learning,CC(=O)N(Cc1nc2ccccc2nc1Cl)Cc1c(Cl)cccc1Cl,CC(=O)N(Cc1nc2ccccc2nc1Cl)Cc1c(Cl)cccc1Cl,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0426916
REV-SCAFFOLD_HOPPING-19426,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(NC1CCCCC1)N1CCN(CCn2cccn2)CC1,O=C(NC1CCCCC1)N1CCN(CCn2cccn2)CC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5822665
REV-SCAFFOLD_HOPPING-19427,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1ccc(NC(=O)N[C@@H](C)[C@H](c2cccs2)N2CCOCC2)cc1,Cc1ccc(NC(=O)N[C@@H](C)[C@H](c2cccs2)N2CCOCC2)cc1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6200889
REV-SCAFFOLD_HOPPING-19428,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1nc(CN(C)C)sc1C(=O)Nc1ccc2c(c1)OCCO2,Cc1nc(CN(C)C)sc1C(=O)Nc1ccc2c(c1)OCCO2,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6088803
REV-SCAFFOLD_HOPPING-19429,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1c(C#CC2CCC2)c(Cl)nc2c1CCCO2,Cc1c(C#CC2CCC2)c(Cl)nc2c1CCCO2,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6017284
REV-SCAFFOLD_HOPPING-19430,reinvent_scaffold_hopping,reinvent4_staged_learning,Cc1ccc(C#N)cc1-n1cc(-c2ccccc2)c(Cc2ccc(C(=O)N(C)c3ccccc3)cc2)n1,Cc1ccc(C#N)cc1-n1cc(-c2ccccc2)c(Cc2ccc(C(=O)N(C)c3ccccc3)cc2)n1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6383678
REV-SCAFFOLD_HOPPING-19431,reinvent_scaffold_hopping,reinvent4_staged_learning,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N=C(NC(=O)c1ccc2nc[nH]c2c1)Nc1ccccc1)[C@H](C)OC(C)(C)C,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N=C(NC(=O)c1ccc2nc[nH]c2c1)Nc1ccccc1)[C@H](C)OC(C)(C)C,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0211649
REV-SCAFFOLD_HOPPING-19432,reinvent_scaffold_hopping,reinvent4_staged_learning,C/C=C/CCNCCN1CCCCCC1,C/C=C/CCNCCN1CCCCCC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.5820785
REV-SCAFFOLD_HOPPING-19433,reinvent_scaffold_hopping,reinvent4_staged_learning,O=C(CC1S/C(=N\N=C/c2ccco2)NC1=O)NC1CCCCC1,O=C(CC1S/C(=N\N=C/c2ccco2)NC1=O)NC1CCCCC1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.0
REV-SCAFFOLD_HOPPING-19434,reinvent_scaffold_hopping,reinvent4_staged_learning,COc1cc(CNC(=O)c2c(CN)coc2C)ccc1OC(F)F,COc1cc(CNC(=O)c2c(CN)coc2C)ccc1OC(F)F,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.6156041
REV-SCAFFOLD_HOPPING-19435,reinvent_scaffold_hopping,reinvent4_staged_learning,Nc1cccc(CN(Cc2ccoc2)C2CC2)c1,Nc1cccc(CN(Cc2ccoc2)C2CC2)c1,NA,untested,2026-09-10T23:15:30Z,scaffold_hopping_1.csv,0.623155
